"Year","Tournament","Round","Player_1","Player_2","W/L_P1","Result","Sets_P1","Sets_P2"
"2007","Monte Carlo Masters 1000","R64","Nicolas Almagro","Tomas Berdych","L","0-5 RET","0","1"
"2006","Bastad Masters 250","R32","Nicolas Almagro","Tomas Berdych","W","6-2, 7-6(7)","2","0"
"2005","Bastad Masters 250","R16","Nicolas Almagro","Tomas Berdych","L","6-4, 3-6, 4-6","1","2"
"2016","Buenos Aires Masters 250","S","Nicolas Almagro","David Ferrer","W","6-4, 7-5","2","0"
"2014","Buenos Aires Masters 250","S","Nicolas Almagro","David Ferrer","L","4-6, 2-6","0","2"
"2013","Valencia Masters 500","S","Nicolas Almagro","David Ferrer","L","2-6, 3-6","0","2"
"2013","Australian Open","Q","Nicolas Almagro","David Ferrer","L","6-4, 6-4, 5-7, 6-7, 2-6","2","3"
"2012","Valencia Masters 500","Q","Nicolas Almagro","David Ferrer","L","3-6, 5-7","0","2"
"2012","Bastad Masters 250","F","Nicolas Almagro","David Ferrer","L","2-6, 2-6","0","2"
"2012","Madrid Masters 1000","R16","Nicolas Almagro","David Ferrer","L","6-7, 6-3, 6-7","1","2"
"2012","Buenos Aires Masters 250","F","Nicolas Almagro","David Ferrer","L","6-4, 3-6, 2-6","1","2"
"2011","Bastad Masters 250","S","Nicolas Almagro","David Ferrer","L","1-6, 3-6","0","2"
"2011","Barcelona Masters 500","S","Nicolas Almagro","David Ferrer","L","3-6, 4-6","0","2"
"2011","Acapulco Masters 500","F","Nicolas Almagro","David Ferrer","L","6-7, 7-6, 2-6","1","2"
"2009","Valencia Masters 500","R32","Nicolas Almagro","David Ferrer","L","5-7, 7-6, 2-6","1","2"
"2008","Valencia Masters 250","F","Nicolas Almagro","David Ferrer","L","6-4, 2-6, 6-7","1","2"
"2007","Bastad Masters 250","F","Nicolas Almagro","David Ferrer","L","1-6, 2-6","0","2"
"2006","US Open","R128","Nicolas Almagro","David Ferrer","L","6-7, 6-7, 1-6","0","3"
"2006","Cincinnati Masters 1000","R32","Nicolas Almagro","David Ferrer","L","6-4, 6-7, 0-6","1","2"
"2012","Barcelona Masters 500","R16","Nicolas Almagro","Milos Raonic","L","3-6, 3-6","0","2"
"2012","Chennai Masters 250","S","Nicolas Almagro","Milos Raonic","L","4-6, 4-6","0","2"
"2012","Chennai Masters 250","S","Nicolas Almagro","Milos Raonic","L","4-6, 4-6","0","2"
"2012","Rome Masters 1000","R64","Nicolas Almagro","Marin Cilic","W","6-2, 3-6, 6-0","2","1"
"2010","Munich Masters 250","Q","Nicolas Almagro","Marin Cilic","L","4-6, 7-6, 2-6","1","2"
"2008","Australian Open","R128","Nicolas Almagro","Marin Cilic","L","6-7, 5-7, 2-6","0","3"
"2016","Monte Carlo Masters 1000","R64","Nicolas Almagro","Richard Gasquet","L","4-6, 0-6","0","2"
"2015","Estoril Masters 250","Q","Nicolas Almagro","Richard Gasquet","L","1-6, 6-7","0","2"
"2013","Miami Masters 1000","R16","Nicolas Almagro","Richard Gasquet","L","7-6, 5-7, 6-7","1","2"
"2012","Wimbledon","R32","Nicolas Almagro","Richard Gasquet","L","3-6, 4-6, 4-6","0","3"
"2011","Montreal Masters 1000","R16","Nicolas Almagro","Richard Gasquet","W","7-6(5), 6-3","2","0"
"2010","Gstaad Masters 250","F","Nicolas Almagro","Richard Gasquet","W","7-5, 6-1","2","0"
"2010","Acapulco Masters 500","R16","Nicolas Almagro","Richard Gasquet","W","3-6, 7-5, 7-6(7)","2","1"
"2013","Monte Carlo Masters 1000","R64","Nicolas Almagro","David Goffin","W","2-6, 6-1, 6-3","2","1"
"2013","Miami Masters 1000","R32","Nicolas Almagro","David Goffin","W","6-3, 6-4","2","0"
"2012","Miami Masters 1000","R64","Nicolas Almagro","David Goffin","W","6-4, 6-2","2","0"
"2013","Houston Masters 250","R16","Nicolas Almagro","Gael Monfils","W","2-6, 6-0, 6-3","2","1"
"2009","Acapulco Masters 500","F","Nicolas Almagro","Gael Monfils","W","6-4, 6-4","2","0"
"2009","Australian Open","R32","Nicolas Almagro","Gael Monfils","L","4-6, 3-6, 5-7","0","3"
"2006","Barcelona Masters 500","R32","Nicolas Almagro","Gael Monfils","W","6-2, 6-4","2","0"
"2016","Buenos Aires Masters 250","F","Nicolas Almagro","Dominic Thiem","L","6-7, 6-3, 6-7","1","2"
"2016","Australian Open","R64","Nicolas Almagro","Dominic Thiem","L","3-6, 1-6, 3-6","0","3"
"2014","Miami Masters 1000","R32","Nicolas Almagro","John Isner","L","5-7, 3-6","0","2"
"2013","Houston Masters 250","F","Nicolas Almagro","John Isner","L","3-6, 5-7","0","2"
"2011","Wimbledon","R64","Nicolas Almagro","John Isner","W","7-6(3), 7-6(5), 6-7(5), 6-3","3","1"
"2015","Valencia Masters 250","R32","Nicolas Almagro","Roberto Bautista Agut","L","6-7, 6-4, 4-6","1","2"
"2015","Wimbledon","R128","Nicolas Almagro","Gilles Simon","L","4-6, 4-6, 5-7","0","3"
"2012","Nice Masters 250","S","Nicolas Almagro","Gilles Simon","W","6-1, 6-3","2","0"
"2011","Hamburg Masters 500","F","Nicolas Almagro","Gilles Simon","L","4-6, 6-4, 4-6","1","2"
"2006","Valencia Masters 250","F","Nicolas Almagro","Gilles Simon","W","6-2, 6-3","2","0"
"2010","Munich Masters 250","R16","Nicolas Almagro","Kevin Anderson","W","6-2, 5-7, 7-6(5)","2","1"
"2016","Estoril Masters 250","S","Nicolas Almagro","Nick Kyrgios","W","6-3, 7-5","2","0"
"2012","Acapulco Masters 500","R16","Nicolas Almagro","Benoit Paire","W","3-6, 6-3, 6-4","2","1"
"2011","Gstaad Masters 250","Q","Nicolas Almagro","Feliciano Lopez","W","6-4, 7-5","2","0"
"2005","Barcelona Masters 500","R64","Nicolas Almagro","Feliciano Lopez","L","4-6, 2-6","0","2"
"2010","Madrid Masters 1000","R64","Nicolas Almagro","Viktor Troicki","W","6-1, 7-6(3)","2","0"
"2008","Barcelona Masters 500","R64","Nicolas Almagro","Viktor Troicki","W","6-2 RET","1","0"
"2015","Rio de Janeiro Masters 500","R32","Nicolas Almagro","Pablo Cuevas","L","6-4, 3-6, 4-6","1","2"
"2015","Sao Paulo Masters 250","Q","Nicolas Almagro","Pablo Cuevas","L","6-7, 6-3, 2-6","1","2"
"2015","Sydney Masters 250","R32","Nicolas Almagro","Pablo Cuevas","L","6-7, 4-6","0","2"
"2009","Hamburg Masters 500","Q","Nicolas Almagro","Pablo Cuevas","L","2-6, 4-6","0","2"
"2013","Barcelona Masters 500","S","Nicolas Almagro","Philipp Kohlschreiber","W","6-2, 6-1","2","0"
"2012","Hamburg Masters 500","Q","Nicolas Almagro","Philipp Kohlschreiber","W","7-5, 7-5","2","0"
"2012","Auckland Masters 250","Q","Nicolas Almagro","Philipp Kohlschreiber","L","6-7, 4-6","0","2"
"2011","Hamburg Masters 500","R16","Nicolas Almagro","Philipp Kohlschreiber","W","6-3, 7-5","2","0"
"2009","Vienna Masters 250","Q","Nicolas Almagro","Philipp Kohlschreiber","L","5-7, 4-6","0","2"
"2009","Shanghai Masters 1000","R64","Nicolas Almagro","Philipp Kohlschreiber","W","6-7(2), 6-1, 7-6(6)","2","1"
"2009","Madrid Masters 1000","R64","Nicolas Almagro","Philipp Kohlschreiber","L","3-6, 4-6","0","2"
"2005","Roland Garros","R128","Nicolas Almagro","Philipp Kohlschreiber","W","7-6(4), 6-4, 6-3","3","0"
"2014","Roland Garros","R128","Nicolas Almagro","Jack Sock","L","0-5 RET","0","1"
"2014","Houston Masters 250","Q","Nicolas Almagro","Jack Sock","W","6-2, 6-4","2","0"
"2012","US Open","R32","Nicolas Almagro","Jack Sock","W","7-6(3), 6-7(4), 7-6(2), 6-1","3","1"
"2015","Roland Garros","R128","Nicolas Almagro","Alexandr Dolgopolov","W","6-3, 2-6, 6-4, 7-6(6)","3","1"
"2014","Rio de Janeiro Masters 500","R32","Nicolas Almagro","Alexandr Dolgopolov","L","6-2, 3-6, 0-6","1","2"
"2011","Costa Do Sauipe Masters 250","F","Nicolas Almagro","Alexandr Dolgopolov","W","6-3, 7-6(3)","2","0"
"2010","Shanghai Masters 1000","R64","Nicolas Almagro","Alexandr Dolgopolov","L","6-2, 5-7, 6-7","1","2"
"2010","Roland Garros","R32","Nicolas Almagro","Alexandr Dolgopolov","W","6-3, 6-3, 6-4","3","0"
"2011","Cincinnati Masters 1000","R32","Nicolas Almagro","Ivo Karlovic","W","6-3, 5-7, 7-6(2)","2","1"
"2010","Indian Wells Masters 1000","R64","Nicolas Almagro","Ivo Karlovic","W","7-5, 7-6(5)","2","0"
"2005","St. Poelten Masters 250","R32","Nicolas Almagro","Ivo Karlovic","W","7-6, 7-6","2","0"
"2016","Estoril Masters 250","R16","Nicolas Almagro","Joao Sousa","W","4-6, 6-1, 6-2","2","1"
"2014","Vina del Mar Masters 250","S","Nicolas Almagro","Fabio Fognini","L","4-6, 6-1, 6-7","1","2"
"2013","Valencia Masters 500","Q","Nicolas Almagro","Fabio Fognini","W","7-6(6), 6-2","2","0"
"2013","Hamburg Masters 500","S","Nicolas Almagro","Fabio Fognini","L","4-6, 6-7","0","2"
"2009","Bucharest Masters 250","R16","Nicolas Almagro","Fabio Fognini","L","4-6, 6-7","0","2"
"2009","Australian Open","R64","Nicolas Almagro","Fabio Fognini","W","6-2, 7-5, 6-0","3","0"
"2008","Costa Do Sauipe Masters 250","S","Nicolas Almagro","Fabio Fognini","W","6-1, 6-1","2","0"
"2007","Barcelona Masters 500","R64","Nicolas Almagro","Fabio Fognini","W","6-3, 6-2","2","0"
"2014","Buenos Aires Masters 250","Q","Nicolas Almagro","Jeremy Chardy","W","7-6(7), 6-3","2","0"
"2013","Shanghai Masters 1000","R32","Nicolas Almagro","Jeremy Chardy","W","6-3, 6-4","2","0"
"2010","Gstaad Masters 250","Q","Nicolas Almagro","Jeremy Chardy","W","6-2, 7-6(5)","2","0"
"2010","Miami Masters 1000","R32","Nicolas Almagro","Jeremy Chardy","W","6-2, 6-7(9), 6-3","2","1"
"2008","Roland Garros","R16","Nicolas Almagro","Jeremy Chardy","W","7-6(0), 7-6(7), 7-5","3","0"
"2016","Buenos Aires Masters 250","R16","Nicolas Almagro","Federico Delbonis","W","6-3, 4-6, 6-4","2","1"
"2014","Sao Paulo Masters 250","R16","Nicolas Almagro","Federico Delbonis","L","6-3, 3-6, 2-6","1","2"
"2013","Buenos Aires Masters 250","Q","Nicolas Almagro","Federico Delbonis","W","6-1, 7-6(3)","2","0"
"2012","Buenos Aires Masters 250","R16","Nicolas Almagro","Federico Delbonis","W","6-3, 6-2","2","0"
"2013","Australian Open","R128","Nicolas Almagro","Steve Johnson","W","7-5, 6-7(4), 6-2, 6-7(6), 6-2","3","2"
"2015","Stockholm Masters 250","R16","Nicolas Almagro","Grigor Dimitrov","L","2-6, 4-6","0","2"
"2013","Cincinnati Masters 1000","R64","Nicolas Almagro","Grigor Dimitrov","L","6-7, 4-6","0","2"
"2012","Australian Open","R64","Nicolas Almagro","Grigor Dimitrov","W","4-6, 6-3, 6-7(4), 6-4, 6-0","3","2"
"2014","Houston Masters 250","S","Nicolas Almagro","Sam Querrey","W","WO","0","0"
"2014","Miami Masters 1000","R64","Nicolas Almagro","Sam Querrey","W","6-4, 6-4","2","0"
"2012","Valencia Masters 500","R16","Nicolas Almagro","Sam Querrey","W","6-4, 6-7(4), 6-0","2","1"
"2012","Rome Masters 1000","R32","Nicolas Almagro","Sam Querrey","W","7-5, 6-2","2","0"
"2012","Indian Wells Masters 1000","R64","Nicolas Almagro","Sam Querrey","W","5-7, 6-4, 6-4","2","1"
"2011","Rome Masters 1000","R32","Nicolas Almagro","Sam Querrey","W","6-3, 7-6(4)","2","0"
"2010","US Open","R32","Nicolas Almagro","Sam Querrey","L","3-6, 4-6, 4-6","0","3"
"2009","Auckland Masters 250","Q","Nicolas Almagro","Sam Querrey","L","3-6, 2-6","0","2"
"2011","Acapulco Masters 500","S","Nicolas Almagro","Thomaz Bellucci","W","7-6(4), 6-4","2","0"
"2010","Miami Masters 1000","R16","Nicolas Almagro","Thomaz Bellucci","W","6-4, 3-6, 7-6(3)","2","1"
"2015","Kuala Lumpur Masters 250","R32","Nicolas Almagro","Marcos Baghdatis","L","3-6, 7-6, 1-6","1","2"
"2012","Roland Garros","R64","Nicolas Almagro","Marcos Baghdatis","W","6-4, 6-3, 7-5","3","0"
"2013","Buenos Aires Masters 250","R16","Nicolas Almagro","Andrey Kuznetsov","W","7-6(5), 6-2","2","0"
"2008","US Open","R32","Nicolas Almagro","Gilles Muller","L","7-6, 6-3, 6-7, 6-7, 5-7","2","3"
"2016","Madrid Masters 1000","R64","Nicolas Almagro","Borna Coric","L","2-6, 2-6","0","2"
"2013","Roland Garros","R32","Nicolas Almagro","Andreas Seppi","W","7-6(1), 6-0, 6-4","3","0"
"2011","Paris Masters 1000","R32","Nicolas Almagro","Andreas Seppi","L","3-6, 5-7","0","2"
"2010","Wimbledon","R128","Nicolas Almagro","Andreas Seppi","L","6-7, 6-7, 2-6","0","3"
"2016","Estoril Masters 250","F","Nicolas Almagro","Pablo Carreno Busta","W","6-7, 7-6, 6-3","2","1"
"2015","Casablanca Masters 250","Q","Nicolas Almagro","Martin Klizan","L","4-6, 6-7","0","2"
"2014","Barcelona Masters 500","R32","Nicolas Almagro","Martin Klizan","W","7-5, 7-6","2","0"
"2012","Australian Open","R32","Nicolas Mahut","Novak Djokovic","L","0-6, 1-6, 1-6","0","3"
"2006","Metz Masters 250","R32","Nicolas Mahut","Novak Djokovic","L","2-6, 3-6","0","2"
"2012","Roland Garros","R32","Nicolas Mahut","Roger Federer","L","3-6, 6-4, 2-6, 5-7","1","3"
"2012","Rotterdam Masters 500","R32","Nicolas Mahut","Roger Federer","L","4-6, 4-6","0","2"
"2008","Indian Wells Masters 1000","R32","Nicolas Mahut","Roger Federer","L","1-6, 1-6","0","2"
"2006","Wimbledon","R32","Nicolas Mahut","Roger Federer","L","3-6, 6-7, 4-6","0","3"
"2015","Rotterdam Masters 500","R32","Nicolas Mahut","Andy Murray","L","3-6, 2-6","0","2"
"2013","London Masters 250","R32","Nicolas Mahut","Andy Murray","L","3-6, 6-7","0","2"
"2012","London Masters 250","R32","Nicolas Mahut","Andy Murray","W","6-3, 6-7(4), 7-6(1)","2","1"
"2008","Marseille Masters 250","Q","Nicolas Mahut","Andy Murray","L","5-7, 6-7","0","2"
"2007","Indian Wells Masters 1000","R32","Nicolas Mahut","Andy Murray","L","1-6, 3-6","0","2"
"2013","s-Hertogenbosch Masters 250","F","Nicolas Mahut","Stan Wawrinka","W","6-3, 6-4","2","0"
"2011","US Open","R64","Nicolas Mahut","Rafael Nadal","L","2-6, 2-6 RET","0","2"
"2007","London Masters 250","Q","Nicolas Mahut","Rafael Nadal","W","7-5, 7-6(0)","2","0"
"2015","Metz Masters 250","Q","Nicolas Mahut","Jo-Wilfried Tsonga","L","7-6, 3-6, 5-7","1","2"
"2012","Marseille Masters 250","R16","Nicolas Mahut","Jo-Wilfried Tsonga","L","3-6, 2-6","0","2"
"2011","Metz Masters 250","Q","Nicolas Mahut","Jo-Wilfried Tsonga","L","6-4, 3-6, 5-7","1","2"
"2008","Hamburg Masters 1000","R64","Nicolas Mahut","Jo-Wilfried Tsonga","L","6-0, 6-7, 2-6","1","2"
"2015","Wimbledon","R64","Nicolas Mahut","Tomas Berdych","L","1-6, 4-6, 4-6","0","3"
"2014","Rotterdam Masters 500","R16","Nicolas Mahut","Tomas Berdych","L","4-6, 3-6","0","2"
"2012","Miami Masters 1000","R64","Nicolas Mahut","Tomas Berdych","L","5-7, 1-6","0","2"
"2012","Montpellier Masters 250","Q","Nicolas Mahut","Tomas Berdych","L","3-6, 4-6","0","2"
"2008","Bangkok Masters 250","Q","Nicolas Mahut","Tomas Berdych","L","6-7, 3-6","0","2"
"2004","Australian Open","R128","Nicolas Mahut","Tomas Berdych","L","4-6, 2-6, 7-5, 3-6","1","3"
"2011","Paris Masters 1000","R32","Nicolas Mahut","David Ferrer","L","4-6, 4-6","0","2"
"2010","London Masters 250","R32","Nicolas Mahut","Marin Cilic","L","7-6, 3-6, 2-6","1","2"
"2009","London Masters 250","R32","Nicolas Mahut","Marin Cilic","W","7-6(1), 7-6(4)","2","0"
"2008","Chennai Masters 250","R16","Nicolas Mahut","Marin Cilic","L","2-6, 4-6","0","2"
"2008","Chennai Masters 250","R16","Nicolas Mahut","Marin Cilic","L","2-6, 4-6","0","2"
"2016","Indian Wells Masters 1000","R64","Nicolas Mahut","Richard Gasquet","L","4-6, 1-6","0","2"
"2010","Paris Masters 1000","R64","Nicolas Mahut","Richard Gasquet","L","5-7, 6-4, 6-7","1","2"
"2007","Wimbledon","R64","Nicolas Mahut","Richard Gasquet","L","4-6, 3-6, 4-6","0","3"
"2007","Roland Garros","R128","Nicolas Mahut","Richard Gasquet","L","3-6, 2-6, 2-6","0","3"
"2015","s-Hertogenbosch Masters 250","F","Nicolas Mahut","David Goffin","W","7-6, 6-1","2","0"
"2012","Winston-Salem Masters 250","R64","Nicolas Mahut","David Goffin","L","6-7, 1-6","0","2"
"2016","Australian Open","R64","Nicolas Mahut","Gael Monfils","L","5-7, 4-6, 1-6","0","3"
"2012","Metz Masters 250","R16","Nicolas Mahut","Gael Monfils","L","6-7, 5-7","0","2"
"2014","Monte Carlo Masters 1000","R64","Nicolas Mahut","Dominic Thiem","W","4-6, 6-3, 6-2","2","1"
"2012","Newport Masters 250","R16","Nicolas Mahut","John Isner","L","2-6, 6-7","0","2"
"2011","Wimbledon","R128","Nicolas Mahut","John Isner","L","6-7, 2-6, 6-7","0","3"
"2010","Wimbledon","R128","Nicolas Mahut","John Isner","L","4-6, 6-3, 7-6, 6-7, 68-70","2","3"
"2008","London Masters 250","R32","Nicolas Mahut","John Isner","W","7-5, 6-4","2","0"
"2015","s-Hertogenbosch Masters 250","R16","Nicolas Mahut","Roberto Bautista Agut","W","6-2, 6-4","2","0"
"2014","s-Hertogenbosch Masters 250","Q","Nicolas Mahut","Roberto Bautista Agut","L","3-6, 6-4, 3-6","1","2"
"2015","Roland Garros","R32","Nicolas Mahut","Gilles Simon","L","2-6, 7-6, 7-6, 3-6, 1-6","2","3"
"2013","Paris Masters 1000","R32","Nicolas Mahut","Gilles Simon","L","4-6, 7-6, 6-7","1","2"
"2013","Metz Masters 250","S","Nicolas Mahut","Gilles Simon","L","3-6, 6-7","0","2"
"2010","Montpellier Masters 250","R32","Nicolas Mahut","Gilles Simon","L","4-6, 4-6","0","2"
"2008","Metz Masters 250","R32","Nicolas Mahut","Gilles Simon","W","6-4, 3-6, 6-1","2","1"
"2008","Indianapolis Masters 250","R32","Nicolas Mahut","Gilles Simon","L","2-6, 6-3, 3-6","1","2"
"2011","Roland Garros","R128","Nicolas Mahut","Kevin Anderson","L","4-6, 4-6, 7-6, 3-6","1","3"
"2016","Brisbane Masters 250","R32","Nicolas Mahut","Bernard Tomic","L","4-6, 3-6","0","2"
"2012","Dubai Masters 500","R32","Nicolas Mahut","Feliciano Lopez","L","4-6, 4-6","0","2"
"2008","London Masters 250","R64","Nicolas Mahut","Feliciano Lopez","W","6-3, 6-7(4), 7-6(4)","2","1"
"2007","Las Vegas Masters 250","RR","Nicolas Mahut","Feliciano Lopez","L","6-3, 3-6, 6-7","1","2"
"2016","Rotterdam Masters 500","Q","Nicolas Mahut","Viktor Troicki","W","6-2, 6-1","2","0"
"2016","Sydney Masters 250","Q","Nicolas Mahut","Viktor Troicki","L","6-4, 3-6, 3-6","1","2"
"2011","Australian Open","R64","Nicolas Mahut","Viktor Troicki","L","4-6, 2-6, 6-1, 3-6","1","3"
"2016","Rome Masters 1000","R64","Nicolas Mahut","Pablo Cuevas","W","7-6, 2-6, 7-5","2","1"
"2013","Paris Masters 1000","R64","Nicolas Mahut","Alexandr Dolgopolov","W","7-6(6), 6-1","2","0"
"2009","London Masters 250","R16","Nicolas Mahut","Ivo Karlovic","L","3-6, 4-6","0","2"
"2016","Madrid Masters 1000","R64","Nicolas Mahut","Joao Sousa","L","4-6, 4-6","0","2"
"2016","Rotterdam Masters 500","R16","Nicolas Mahut","Jeremy Chardy","W","7-5, 6-2","2","0"
"2015","Montreal Masters 1000","R64","Nicolas Mahut","Jeremy Chardy","L","1-6, 5-7","0","2"
"2014","Metz Masters 250","R32","Nicolas Mahut","Jeremy Chardy","L","6-7, 5-7","0","2"
"2014","Brisbane Masters 250","R16","Nicolas Mahut","Jeremy Chardy","L","5-7, 7-6, 3-6","1","2"
"2015","Metz Masters 250","R32","Nicolas Mahut","Federico Delbonis","W","6-2, 7-5","2","0"
"2014","s-Hertogenbosch Masters 250","R16","Nicolas Mahut","Steve Johnson","W","6-2, 7-6(4)","2","0"
"2012","London Masters 250","R16","Nicolas Mahut","Grigor Dimitrov","L","6-7, 4-6","0","2"
"2015","US Open","R128","Nicolas Mahut","Sam Querrey","W","7-5, 7-6, 7-5","3","0"
"2014","US Open","R128","Nicolas Mahut","Thomaz Bellucci","L","6-7, 4-6, 1-6","0","3"
"2013","s-Hertogenbosch Masters 250","R16","Nicolas Mahut","Andrey Kuznetsov","W","6-2, 6-4","2","0"
"2016","Sydney Masters 250","R16","Nicolas Mahut","Andreas Seppi","W","6-3, 1-6, 6-3","2","1"
"2014","Winston-Salem Masters 250","R16","Nicolas Mahut","Andreas Seppi","L","4-6, 6-7","0","2"
"2013","Metz Masters 250","R16","Nicolas Mahut","Andreas Seppi","W","6-4, 6-4","2","0"
"2016","Rotterdam Masters 500","S","Nicolas Mahut","Martin Klizan","L","7-6, 6-7, 2-6","1","2"
"2012","Roland Garros","R64","Nicolas Mahut","Martin Klizan","W","4-6, 6-4, 7-6(5), 6-3","3","1"
"2012","Indian Wells Masters 1000","R128","Nicolas Mahut","Vasek Pospisil","W","6-3, 6-2","2","0"
"2014","Monte Carlo Masters 1000","R32","Nicolas Mahut","Nicolas Almagro","L","6-7, 3-6","0","2"
"2008","Indian Wells Masters 1000","R64","Nicolas Mahut","Nicolas Almagro","W","7-6(1), 6-2","2","0"
"2016","Doha Masters 250","Q","Leonardo Mayer","Novak Djokovic","L","3-6, 5-7","0","2"
"2014","Australian Open","R64","Leonardo Mayer","Novak Djokovic","L","0-6, 4-6, 4-6","0","3"
"2015","US Open","R128","Leonardo Mayer","Roger Federer","L","1-6, 2-6, 2-6","0","3"
"2014","Shanghai Masters 1000","R32","Leonardo Mayer","Roger Federer","L","5-7, 6-3, 6-7","1","2"
"2013","US Open","R64","Leonardo Mayer","Andy Murray","L","5-7, 1-6, 6-3, 1-6","1","3"
"2009","Valencia Masters 500","R16","Leonardo Mayer","Andy Murray","L","4-6, 6-3, 3-6","1","2"
"2010","Madrid Masters 1000","R32","Leonardo Mayer","Stan Wawrinka","L","4-6, 2-4 RET","0","2"
"2014","Roland Garros","R32","Leonardo Mayer","Rafael Nadal","L","2-6, 5-7, 2-6","0","3"
"2013","Indian Wells Masters 1000","R32","Leonardo Mayer","Rafael Nadal","L","WO","0","0"
"2013","Acapulco Masters 500","Q","Leonardo Mayer","Rafael Nadal","L","1-6, 5-7","0","2"
"2012","Indian Wells Masters 1000","R64","Leonardo Mayer","Rafael Nadal","L","1-6, 3-6","0","2"
"2015","Washington Masters 500","R16","Leonardo Mayer","Kei Nishikori","L","4-6, 4-6","0","2"
"2014","US Open","R32","Leonardo Mayer","Kei Nishikori","L","4-6, 2-6, 3-6","0","3"
"2013","Wimbledon","R64","Leonardo Mayer","Kei Nishikori","L","6-7, 4-6, 2-6","0","3"
"2016","Buenos Aires Masters 250","R16","Leonardo Mayer","Jo-Wilfried Tsonga","L","1-6, 2-6","0","2"
"2014","Estoril/Oeiras Masters 250","Q","Leonardo Mayer","Tomas Berdych","L","6-3, 4-6, 4-6","1","2"
"2014","Hamburg Masters 500","F","Leonardo Mayer","David Ferrer","W","6-7(3), 6-1, 7-6(4)","2","1"
"2012","s-Hertogenbosch Masters 250","R16","Leonardo Mayer","David Ferrer","L","3-6, 1-6","0","2"
"2015","Madrid Masters 1000","R16","Leonardo Mayer","Milos Raonic","L","4-6, 3-6","0","2"
"2016","Indian Wells Masters 1000","R32","Leonardo Mayer","Marin Cilic","L","4-6, 3-6","0","2"
"2015","Roland Garros","R32","Leonardo Mayer","Marin Cilic","L","3-6, 2-6, 4-6","0","3"
"2010","Roland Garros","R32","Leonardo Mayer","Marin Cilic","L","4-6, 6-3, 5-7, 7-6, 4-6","2","3"
